photo_id,timelevel,exposure,clicks,click_rate,photo_time,play_time,play_rate,new_pctr,died
171.0,2019-11-09 06:00:00,2,1,0.5,56.371470781723644,11.546375857156153,0.20482658509771642,0.5,0
171.0,2019-11-09 20:00:00,6,1,0.16666666666666666,214.74291715828235,19.121354607945978,0.08904300482167728,0.16666666666666666,0
171.0,2019-11-10 02:00:00,7,2,0.2857142857142857,148.84117330969235,52.73538225437806,0.3543064132170745,0.2857142857142857,0
171.0,2019-11-10 06:00:00,4,1,0.25,62.950323408090284,10.340629221760071,0.1642664987552885,0.25,0
171.0,2019-11-10 16:00:00,36,1,0.027777777777777776,163.69776573004296,21.642153663604446,0.13220799665216523,0.027777777777777776,1
171.0,2019-11-11 08:00:00,23,1,0.043478260869565216,39.28490070110897,27.615442174533776,0.7029530858341771,0.043478260869565216,1
171.0,2019-11-11 12:00:00,7,1,0.14285714285714285,275.51650856127117,14.35098860028716,0.052087581521800874,0.14285714285714285,0
171.0,2019-11-11 14:00:00,28,1,0.03571428571428571,99.87059503200457,13.665117293781243,0.13682823547213385,0.03571428571428571,1
171.0,2019-11-11 21:00:00,4,1,0.25,208.88101677557512,25.445532514038863,0.1218183102841649,0.25,0
171.0,2019-11-12 07:00:00,4,1,0.25,114.16199054414096,15.101728622385867,0.13228333309891574,0.25,0
171.0,2019-11-12 08:00:00,2,1,0.5,170.4183657180089,13.83968535121297,0.08121005792364822,0.5,0
171.0,2019-11-12 10:00:00,10,2,0.2,177.6117754226855,35.1195700227694,0.197732216454629,0.2,0
171.0,2019-11-13 07:00:00,40,2,0.05,79.9107029918923,35.700080490808716,0.4467496737505967,0.05,1
171.0,2019-11-13 09:00:00,32,1,0.03125,291.7878494964308,27.48202126033132,0.09418494055787434,0.03125,1
171.0,2019-11-13 12:00:00,28,2,0.07142857142857142,239.28586230750093,44.73773887734708,0.18696356920516935,0.07142857142857142,1
171.0,2019-11-13 15:00:00,2,1,0.5,283.6647142223311,18.119229126791787,0.06387551295008893,0.5,0
171.0,2019-11-13 20:00:00,23,1,0.043478260869565216,271.6033846154652,20.687759285715337,0.07616900398721088,0.043478260869565216,1
171.0,2019-11-14 05:00:00,25,1,0.04,191.432994278993,29.079304666505482,0.15190330578084948,0.04,1
171.0,2019-11-14 07:00:00,13,2,0.15384615384615385,278.90604345624155,24.528587064395815,0.08794569942061575,0.15384615384615385,0
171.0,2019-11-14 08:00:00,95,1,0.010526315789473684,53.892975554018264,14.154310434493828,0.26263738991933394,0.010526315789473684,1
171.0,2019-11-14 12:00:00,2,1,0.5,82.9153728531692,29.250574131731106,0.35277624794053,0.5,0
171.0,2019-11-14 13:00:00,59,1,0.01694915254237288,42.21136800584528,29.14649697054408,0.6904892768817154,0.01694915254237288,1
171.0,2019-11-14 14:00:00,57,1,0.017543859649122806,117.83918930608137,13.543308425295454,0.1149304276874936,0.017543859649122806,1
171.0,2019-11-14 15:00:00,6,1,0.16666666666666666,134.94286821616015,12.902176342505964,0.0956121395155054,0.16666666666666666,0
171.0,2019-11-14 19:00:00,32,3,0.09375,103.26423857895189,55.265108060317196,0.5351814802572104,0.09375,1
172.0,2019-11-14 10:00:00,50,2,0.04,253.75912747102092,21.988731699518766,0.08665198339330617,0.04,1
189.0,2019-11-11 13:00:00,8,1,0.125,126.32339820726911,23.0980706457028,0.18284871190532662,0.125,0
189.0,2019-11-12 11:00:00,20,1,0.05,105.85231761559281,11.549920433234844,0.10911353377428042,0.05,1
189.0,2019-11-13 09:00:00,7,1,0.14285714285714285,176.52794245272707,11.160592541885615,0.06322280986691012,0.14285714285714285,0
192.0,2019-11-09 17:00:00,15,1,0.06666666666666667,68.04954074318591,19.703738724176986,0.28954991479718406,0.06666666666666667,1
192.0,2019-11-11 06:00:00,24,1,0.041666666666666664,246.5931848035907,29.155732722202032,0.1182341383255353,0.041666666666666664,1
192.0,2019-11-11 15:00:00,18,1,0.05555555555555555,50.12867379353813,18.535918721263194,0.3697667885172055,0.05555555555555555,1
192.0,2019-11-13 03:00:00,95,3,0.031578947368421054,296.45947288213966,51.38886951963307,0.17334197156878578,0.031578947368421054,1
192.0,2019-11-14 02:00:00,36,3,0.08333333333333333,238.5060877100975,89.87740293013715,0.37683483802469026,0.08333333333333333,1
192.0,2019-11-14 07:00:00,87,1,0.011494252873563218,83.65323401422654,20.639379215583666,0.2467254190324981,0.011494252873563218,1
252.0,2019-11-10 07:00:00,115,2,0.017391304347826087,31.490971623372648,35.00965627560994,1.0,0.017391304347826087,1
252.0,2019-11-12 04:00:00,2,1,0.5,250.17458568280523,17.717216266832036,0.07081940884792982,0.5,0
252.0,2019-11-12 11:00:00,20,2,0.1,220.8514828388566,27.79837984134042,0.12586911115115038,0.1,0
252.0,2019-11-13 09:00:00,15,1,0.06666666666666667,226.83193537106658,20.244461148950776,0.08924872556341575,0.06666666666666667,1
278.0,2019-11-10 12:00:00,3,1,0.3333333333333333,238.24299360520536,18.777100563360115,0.07881491194857894,0.3333333333333333,0
278.0,2019-11-10 15:00:00,3,1,0.3333333333333333,49.9920559682044,15.415905926948268,0.3083671121018305,0.3333333333333333,0
278.0,2019-11-12 16:00:00,7,1,0.14285714285714285,126.7857467069536,13.210801732035195,0.10419784617091067,0.14285714285714285,0
278.0,2019-11-14 13:00:00,5,1,0.2,61.28464607178502,16.224777373351074,0.2647445716557844,0.2,0
311.0,2019-11-11 14:00:00,5,2,0.4,263.03792498641025,40.34733310750917,0.1533897939226585,0.4,0
311.0,2019-11-12 15:00:00,4,1,0.25,198.29049424344063,11.166665445696033,0.05631467856440336,0.25,0
311.0,2019-11-13 22:00:00,16,1,0.0625,119.34246671021528,13.07488057167912,0.109557653131364,0.0625,1
380.0,2019-11-13 10:00:00,2,1,0.5,47.160754577226385,28.95314533938191,0.613924556528686,0.5,0
380.0,2019-11-14 10:00:00,7,2,0.2857142857142857,113.96522686322879,41.714214041253555,0.36602580619889735,0.2857142857142857,0
486.0,2019-11-10 13:00:00,74,1,0.013513513513513514,117.7994969472217,11.268986073200757,0.09566242951147455,0.013513513513513514,1
486.0,2019-11-11 14:00:00,16,1,0.0625,226.9936681512773,23.86175517539146,0.10512079640692475,0.0625,1
486.0,2019-11-11 16:00:00,161,1,0.006211180124223602,202.14051726590753,11.236057401580695,0.05558537968318407,0.006211180124223602,1
486.0,2019-11-13 10:00:00,129,1,0.007751937984496124,269.54744049560816,24.77748454092746,0.09192253688393369,0.007751937984496124,1
486.0,2019-11-13 13:00:00,11,1,0.09090909090909091,157.4980297937263,24.999254434400537,0.1587274105405752,0.09090909090909091,1
486.0,2019-11-14 07:00:00,36,1,0.027777777777777776,62.29044640334146,23.021579514985053,0.36958443620577586,0.027777777777777776,1
486.0,2019-11-14 08:00:00,206,1,0.0048543689320388345,222.57609255020864,24.644090892386995,0.11072209333007223,0.0048543689320388345,1
541.0,2019-11-09 15:00:00,37,1,0.02702702702702703,235.4119631265623,11.759315620261155,0.04995207322551873,0.02702702702702703,1
541.0,2019-11-10 13:00:00,28,1,0.03571428571428571,181.54484334376397,24.535611047105352,0.13514903863529729,0.03571428571428571,1
541.0,2019-11-10 17:00:00,27,1,0.037037037037037035,238.16113858773147,12.733766394477659,0.053467020144375564,0.037037037037037035,1
541.0,2019-11-11 23:00:00,28,1,0.03571428571428571,163.3248110183855,16.790118145436878,0.10280200565207948,0.03571428571428571,1
541.0,2019-11-12 07:00:00,48,1,0.020833333333333332,171.1378639331384,28.854905070012656,0.16860620091230039,0.020833333333333332,1
541.0,2019-11-12 10:00:00,36,2,0.05555555555555555,145.4360749568084,40.11501910636561,0.2758257820027044,0.05555555555555555,1
541.0,2019-11-14 06:00:00,21,1,0.047619047619047616,36.8631642209057,29.348528641660277,0.7961478419428858,0.047619047619047616,1
541.0,2019-11-14 07:00:00,8,1,0.125,59.1306852881922,11.778449177734752,0.19919351721240391,0.125,0
541.0,2019-11-14 09:00:00,7,1,0.14285714285714285,38.48588013541825,19.551131991263603,0.5080079219305901,0.14285714285714285,0
541.0,2019-11-14 12:00:00,18,1,0.05555555555555555,201.8308110412207,11.248046405537412,0.055730075836836326,0.05555555555555555,1
558.0,2019-11-11 17:00:00,32,1,0.03125,114.8761148906082,22.604205247985696,0.1967702796139193,0.03125,1
558.0,2019-11-12 10:00:00,17,1,0.058823529411764705,167.31408661446974,11.574140027370328,0.06917612414811083,0.058823529411764705,1
558.0,2019-11-12 17:00:00,74,2,0.02702702702702703,275.0429479600451,27.014712101615093,0.09821997728710885,0.02702702702702703,1
558.0,2019-11-12 18:00:00,10,2,0.2,97.30890187019624,30.35321240277122,0.3119263687022225,0.2,0
558.0,2019-11-13 14:00:00,123,4,0.032520325203252036,140.80338921962004,99.89950813315866,0.7094964736774838,0.032520325203252036,1
558.0,2019-11-14 14:00:00,41,2,0.04878048780487805,233.99880740662314,26.55848475272299,0.11349837653903903,0.04878048780487805,1
588.0,2019-11-11 12:00:00,38,1,0.02631578947368421,91.77550468273807,26.932641065861354,0.29346219515725613,0.02631578947368421,1
588.0,2019-11-12 08:00:00,4,1,0.25,50.78457565377411,12.638078776616018,0.24885663833792032,0.25,0
588.0,2019-11-12 09:00:00,24,1,0.041666666666666664,108.23289228671737,10.704888981403126,0.09890606039654785,0.041666666666666664,1
588.0,2019-11-12 11:00:00,73,2,0.0273972602739726,73.52974755858119,35.801816758786714,0.48690248433483857,0.0273972602739726,1
588.0,2019-11-12 12:00:00,95,1,0.010526315789473684,281.01836613249475,29.5888328394259,0.10529145566761759,0.010526315789473684,1
588.0,2019-11-12 13:00:00,17,1,0.058823529411764705,248.19250248239257,12.206844555775545,0.04918297061226308,0.058823529411764705,1
588.0,2019-11-13 02:00:00,119,1,0.008403361344537815,201.01901425781435,12.03436888079258,0.05986681869486265,0.008403361344537815,1
588.0,2019-11-13 10:00:00,30,3,0.1,265.29435935068375,75.06999064773744,0.2829686648124506,0.1,0
588.0,2019-11-13 12:00:00,132,2,0.015151515151515152,246.9914607627609,32.48646775974261,0.1315287081562158,0.015151515151515152,1
588.0,2019-11-13 14:00:00,277,1,0.0036101083032490976,80.37391589922967,24.34563234451434,0.3029046435293527,0.0036101083032490976,1
588.0,2019-11-14 02:00:00,70,2,0.02857142857142857,270.99092959229404,28.000423577734534,0.10332605456522542,0.02857142857142857,1
588.0,2019-11-14 09:00:00,7,1,0.14285714285714285,175.62240531722568,19.20143988396326,0.10933365733876504,0.14285714285714285,0
588.0,2019-11-14 11:00:00,12,3,0.25,248.0088418942969,45.91739266493508,0.1851441759665383,0.25,0
604.0,2019-11-11 16:00:00,11,1,0.09090909090909091,271.9446509793432,19.030564297581737,0.06997954998948404,0.09090909090909091,1
604.0,2019-11-13 17:00:00,20,1,0.05,115.86093824240325,25.381941851706074,0.21907246943402267,0.05,1
619.0,2019-11-09 09:00:00,28,1,0.03571428571428571,59.714019622472726,25.240198809553235,0.4226846387017356,0.03571428571428571,1
619.0,2019-11-10 19:00:00,28,1,0.03571428571428571,91.54249388632425,20.31544575347447,0.22192366507626293,0.03571428571428571,1
619.0,2019-11-11 04:00:00,82,1,0.012195121951219513,145.31910292908918,28.56743687442102,0.19658418128524344,0.012195121951219513,1
619.0,2019-11-11 07:00:00,66,1,0.015151515151515152,250.86398679907313,15.27568204896548,0.060892287665030125,0.015151515151515152,1
619.0,2019-11-11 08:00:00,18,1,0.05555555555555555,262.3972574792127,14.806227022384661,0.05642675980924694,0.05555555555555555,1
619.0,2019-11-13 09:00:00,12,1,0.08333333333333333,31.87707524342149,22.276128023508676,0.6988134216643928,0.08333333333333333,1
619.0,2019-11-14 04:00:00,7,2,0.2857142857142857,167.90177169594276,44.85188136867156,0.2671316741665769,0.2857142857142857,0
620.0,2019-11-10 14:00:00,31,1,0.03225806451612903,142.70097085017034,10.930800791299479,0.07659934425236906,0.03225806451612903,1
620.0,2019-11-10 16:00:00,3,1,0.3333333333333333,89.96910882709716,22.155554247737953,0.24625734917877812,0.3333333333333333,0
620.0,2019-11-10 21:00:00,4,1,0.25,62.363649180094356,17.488723146980288,0.28043136309224276,0.25,0
620.0,2019-11-12 07:00:00,140,3,0.02142857142857143,121.15609627897955,74.84655151923354,0.6177695866569394,0.02142857142857143,1
620.0,2019-11-12 08:00:00,50,2,0.04,284.5856200563802,52.32422658181092,0.18386110503912598,0.04,1
620.0,2019-11-12 11:00:00,53,3,0.05660377358490566,117.2647916456039,63.1292291728222,0.5383476854980522,0.05660377358490566,1
620.0,2019-11-12 12:00:00,59,2,0.03389830508474576,170.07346787070884,20.068201260090603,0.11799724854994198,0.03389830508474576,1
620.0,2019-11-12 14:00:00,118,2,0.01694915254237288,219.815118901698,45.45463240666568,0.2067857417350493,0.01694915254237288,1
620.0,2019-11-12 15:00:00,2,1,0.5,128.1799926424094,24.977625593318685,0.19486368409304022,0.5,0
620.0,2019-11-13 06:00:00,4,1,0.25,292.3811623346594,14.979665324630284,0.05123334624234294,0.25,0
620.0,2019-11-13 09:00:00,2,1,0.5,289.86076963437006,19.29292002281578,0.06655926584046486,0.5,0
620.0,2019-11-14 09:00:00,129,2,0.015503875968992248,97.98121987284833,58.62906493647153,0.5983704327477789,0.015503875968992248,1
638.0,2019-11-13 12:00:00,21,2,0.09523809523809523,164.25709659094406,31.92462213576414,0.19435764297762603,0.09523809523809523,1
638.0,2019-11-14 06:00:00,39,1,0.02564102564102564,111.23714365052781,14.463065020834815,0.13002010431221808,0.02564102564102564,1
674.0,2019-11-09 07:00:00,4,1,0.25,106.90693348191625,14.217095809560202,0.13298572268902542,0.25,0
674.0,2019-11-12 17:00:00,2,1,0.5,39.95947578572385,21.176016687079926,0.5299372994939385,0.5,0
703.0,2019-11-11 05:00:00,2,1,0.5,194.58237017457213,28.99574202616013,0.1490152576523054,0.5,0
703.0,2019-11-11 11:00:00,23,1,0.043478260869565216,165.7233362717926,22.173802584007092,0.1338001218346293,0.043478260869565216,1
703.0,2019-11-12 07:00:00,26,1,0.038461538461538464,43.899262837497126,16.0664624047532,0.36598478804135687,0.038461538461538464,1
703.0,2019-11-13 06:00:00,7,1,0.14285714285714285,105.23454534388509,22.77139556134908,0.21638707600186605,0.14285714285714285,0
717.0,2019-11-12 17:00:00,55,1,0.01818181818181818,275.2317892109965,22.49684595195575,0.08173781820932521,0.01818181818181818,1
717.0,2019-11-13 07:00:00,69,1,0.014492753623188406,94.68171048008256,21.938502714593085,0.23170792546262792,0.014492753623188406,1
717.0,2019-11-13 15:00:00,5,1,0.2,69.12161546463024,13.18852413776604,0.190801734726739,0.2,0
727.0,2019-11-10 18:00:00,138,1,0.007246376811594203,162.152245274942,22.691335986899883,0.13993846306861135,0.007246376811594203,1
727.0,2019-11-12 08:00:00,7,1,0.14285714285714285,296.1256226098622,18.603289050289995,0.06282228767079485,0.14285714285714285,0
727.0,2019-11-12 16:00:00,2,1,0.5,95.35492330810511,10.371841172460668,0.10877090361603875,0.5,0
727.0,2019-11-13 10:00:00,2,1,0.5,211.4765977995872,20.795289742949905,0.09833376344865,0.5,0
727.0,2019-11-13 11:00:00,2,1,0.5,235.63729613875375,29.78533490436835,0.12640331302575047,0.5,0
739.0,2019-11-12 06:00:00,31,1,0.03225806451612903,94.16213687794792,16.99479181687967,0.18048434732219554,0.03225806451612903,1
739.0,2019-11-12 11:00:00,16,1,0.0625,226.6184141252021,29.311184366373165,0.1293415827637878,0.0625,1
746.0,2019-11-10 18:00:00,15,1,0.06666666666666667,129.30144583419838,11.924114833251892,0.09221950115346765,0.06666666666666667,1
746.0,2019-11-13 20:00:00,60,1,0.016666666666666666,200.72257426026647,24.649002317346124,0.12280134612754144,0.016666666666666666,1
746.0,2019-11-14 20:00:00,84,1,0.011904761904761904,201.05302190544157,12.286599893256707,0.061111242083370876,0.011904761904761904,1
746.0,2019-11-14 21:00:00,2,1,0.5,174.6591647001848,15.471431471105483,0.08858070229331123,0.5,0
751.0,2019-11-09 14:00:00,19,1,0.05263157894736842,54.378237914690246,21.41681670644249,0.393849038287001,0.05263157894736842,1
751.0,2019-11-12 07:00:00,53,1,0.018867924528301886,255.53167380909426,21.85559387953498,0.0855298818880008,0.018867924528301886,1
751.0,2019-11-12 08:00:00,69,6,0.08695652173913043,116.61061754236867,153.02535806810056,1.0,0.08695652173913043,1
751.0,2019-11-12 11:00:00,74,2,0.02702702702702703,80.35999780796064,44.61245628909757,0.5551575100301728,0.02702702702702703,1
751.0,2019-11-12 12:00:00,48,1,0.020833333333333332,41.00928821978626,21.872294087611216,0.5333497614098608,0.020833333333333332,1
751.0,2019-11-12 14:00:00,8,2,0.25,189.54109466082528,56.49412347956553,0.2980573874001259,0.25,0
751.0,2019-11-13 12:00:00,28,2,0.07142857142857142,212.94237769741625,38.086430088366285,0.1788579168702896,0.07142857142857142,1
751.0,2019-11-14 08:00:00,38,2,0.05263157894736842,34.478713810521164,29.0106311478022,0.8414069999023461,0.05263157894736842,1
751.0,2019-11-14 09:00:00,16,1,0.0625,168.26512574080587,13.235771700472604,0.0786602193544304,0.0625,1
751.0,2019-11-14 12:00:00,14,1,0.07142857142857142,91.15385930344326,17.999891936189996,0.19746714043417432,0.07142857142857142,1
751.0,2019-11-14 13:00:00,11,1,0.09090909090909091,204.19665341055145,24.255055103873914,0.11878282380616421,0.09090909090909091,1
753.0,2019-11-11 12:00:00,27,1,0.037037037037037035,77.07893583134769,10.850869698598018,0.14077607042136941,0.037037037037037035,1
753.0,2019-11-13 09:00:00,27,1,0.037037037037037035,216.55318928766582,12.581067730188122,0.05809689421602391,0.037037037037037035,1
762.0,2019-11-10 08:00:00,3,1,0.3333333333333333,134.4185435011451,12.122269202072788,0.09018301259877524,0.3333333333333333,0
762.0,2019-11-10 11:00:00,31,1,0.03225806451612903,282.9170969589183,21.705003061029174,0.07671859811349932,0.03225806451612903,1
762.0,2019-11-12 05:00:00,92,1,0.010869565217391304,67.13065491941818,14.857293010625325,0.22131905354505504,0.010869565217391304,1
762.0,2019-11-12 06:00:00,4,1,0.25,122.0879147835698,13.32518856602793,0.10914420636678111,0.25,0
762.0,2019-11-14 13:00:00,51,1,0.0196078431372549,60.637850734959045,21.855414394860446,0.3604252810738281,0.0196078431372549,1
764.0,2019-11-12 04:00:00,166,2,0.012048192771084338,279.66727693521193,50.45239661809517,0.18040150128033405,0.012048192771084338,1
764.0,2019-11-13 04:00:00,85,1,0.011764705882352941,266.8816254128649,16.643098329053288,0.062361349543290874,0.011764705882352941,1
764.0,2019-11-14 04:00:00,33,2,0.06060606060606061,99.64423948309201,43.12818422706385,0.43282165081286,0.06060606060606061,1
764.0,2019-11-14 15:00:00,16,1,0.0625,208.19569242922833,11.962488263989204,0.057457904745342396,0.0625,1
772.0,2019-11-11 19:00:00,7,1,0.14285714285714285,250.64999405432826,28.7038206091514,0.11451753955729144,0.14285714285714285,0
772.0,2019-11-13 19:00:00,6,2,0.3333333333333333,179.90421913185483,33.47584741259091,0.18607594404473582,0.3333333333333333,0
774.0,2019-11-09 10:00:00,78,1,0.01282051282051282,173.00565615612174,29.950113863470026,0.1731163854922916,0.01282051282051282,1
774.0,2019-11-13 11:00:00,36,3,0.08333333333333333,95.30011854312195,88.71526535098693,0.9309040398606065,0.08333333333333333,1
774.0,2019-11-14 08:00:00,77,6,0.07792207792207792,55.13774730759279,153.45881392029736,1.0,0.07792207792207792,1
788.0,2019-11-10 21:00:00,3,1,0.3333333333333333,272.2482546473982,10.401341908139335,0.03820535753887794,0.3333333333333333,0
788.0,2019-11-11 07:00:00,2,1,0.5,273.11287543409924,20.869498407687267,0.07641345496625249,0.5,0
788.0,2019-11-13 07:00:00,7,1,0.14285714285714285,200.93739346378234,11.73672840880023,0.05840987686005641,0.14285714285714285,0
954.0,2019-11-12 18:00:00,4,1,0.25,121.53804358314919,27.902760519230323,0.22958046465624482,0.25,0
1041.0,2019-11-13 12:00:00,17,1,0.058823529411764705,124.28658514541844,25.792725052948057,0.20752621872078889,0.058823529411764705,1
1041.0,2019-11-14 13:00:00,14,1,0.07142857142857142,226.00803329496463,29.44680753191366,0.13029097728345979,0.07142857142857142,1
1047.0,2019-11-14 07:00:00,272,1,0.003676470588235294,272.2197701871958,22.16765906299591,0.08143295047142242,0.003676470588235294,1
1047.0,2019-11-14 08:00:00,231,1,0.004329004329004329,269.5133345515817,20.443456089686762,0.07585322679377159,0.004329004329004329,1
1055.0,2019-11-10 10:00:00,62,1,0.016129032258064516,240.56639738155843,20.379477118887753,0.08471456255199349,0.016129032258064516,1
1055.0,2019-11-13 07:00:00,19,1,0.05263157894736842,203.3485444616577,17.728967489086898,0.0871851211722333,0.05263157894736842,1
1055.0,2019-11-13 11:00:00,30,1,0.03333333333333333,52.71779054866319,19.37380134458282,0.3675002526272243,0.03333333333333333,1
1055.0,2019-11-13 17:00:00,5,1,0.2,73.63975280554573,22.708251662707006,0.3083694716177384,0.2,0
1055.0,2019-11-14 20:00:00,67,2,0.029850746268656716,272.60963090231144,57.31790430225109,0.21025634388827125,0.029850746268656716,1
1086.0,2019-11-12 21:00:00,27,1,0.037037037037037035,193.73584610808928,21.91768676512062,0.11313180913816169,0.037037037037037035,1
1086.0,2019-11-13 00:00:00,12,1,0.08333333333333333,32.48320393649001,27.142318846347344,0.8355801016246744,0.08333333333333333,1
1121.0,2019-11-13 12:00:00,12,1,0.08333333333333333,57.39731657382867,27.25559822605001,0.47485840546207153,0.08333333333333333,1
1121.0,2019-11-14 06:00:00,89,1,0.011235955056179775,209.14547765917507,20.376653516965185,0.09742813349362074,0.011235955056179775,1
1161.0,2019-11-09 04:00:00,12,1,0.08333333333333333,31.366627638479045,16.94939282995243,0.5403638869088924,0.08333333333333333,1
1161.0,2019-11-10 03:00:00,21,1,0.047619047619047616,73.41817388272463,22.79147746664162,0.31043372861667534,0.047619047619047616,1
1161.0,2019-11-10 07:00:00,32,1,0.03125,178.15812312897825,18.917546838296854,0.1061840263359837,0.03125,1
1161.0,2019-11-10 11:00:00,20,1,0.05,216.8117033770272,11.628817346438659,0.05363556102050725,0.05,1
1161.0,2019-11-10 16:00:00,6,1,0.16666666666666666,206.02954006570215,17.556182008648673,0.08521196525046876,0.16666666666666666,0
1161.0,2019-11-11 14:00:00,5,1,0.2,90.55271355435114,29.8814427609865,0.32998947892435265,0.2,0
1161.0,2019-11-13 08:00:00,106,3,0.02830188679245283,222.2883897638347,32.910712201577226,0.14805412120958036,0.02830188679245283,1
1161.0,2019-11-14 08:00:00,5,1,0.2,94.05725362413602,23.933338238018536,0.2544549975237317,0.2,0
1219.0,2019-11-10 09:00:00,82,1,0.012195121951219513,117.85791850300228,26.82377410142494,0.2275941611911434,0.012195121951219513,1
1219.0,2019-11-12 06:00:00,63,1,0.015873015873015872,231.5526793818665,22.974518069507575,0.09921940066009345,0.015873015873015872,1
1244.0,2019-11-10 10:00:00,20,1,0.05,205.40088274274797,21.3949646232658,0.10416198965445383,0.05,1
1244.0,2019-11-10 15:00:00,45,1,0.022222222222222223,259.29032083342804,24.15108833957515,0.09314303851353621,0.022222222222222223,1
